1,0,2,1,0,1,4,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,17,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,56,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,42,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,13,3,0.0
0,0,0,2,1,10,3,0.0
0,0,0,2,1,8,3,0.0
0,0,0,2,1,10,3,0.0
0,0,0,2,1,24,3,0.0
0,0,0,2,1,36,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,9,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,7,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,259,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,75,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,23,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,7,3,0.0
0,0,0,2,1,6,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,8,3,0.0
0,0,0,2,1,11,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,281,3,0.0
0,0,0,2,1,9,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,506,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,9,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,13,3,0.0
0,0,0,2,1,71,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,40,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,18,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,10,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,6,3,0.0
0,0,0,2,1,33,3,0.0
0,0,0,2,1,25,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,33,3,0.0
0,0,0,2,1,6,3,0.0
0,0,0,2,1,39,3,0.0
0,0,0,2,1,34,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,7,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,17,3,0.0
0,0,0,2,1,59,3,0.0
0,0,0,2,1,4,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,5,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,81,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,0,3,0.0
0,0,0,2,1,1,2,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,6,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,10,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,2,3,0.0
0,0,0,2,1,6,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,1273,3,0.0
0,0,0,2,1,7,3,0.0
0,0,0,2,1,76,3,0.0
0,0,0,2,1,3,3,0.0
0,0,0,2,1,12,3,0.0
0,0,0,2,1,1,3,0.0
0,0,0,2,1,6,3,0.0
2,0,4,1,0,0,11,0.0
1,1,2,1,0,1,9,0.0
0,1,1,1,0,0,6,0.0
0,2,4,3,3,0,11,0.0
1,15,25,23,33,0,101,0.03698
61,32,192,54,76,0,423,0.05459
39,40,184,65,99,2,423,0.03446
1,1,8,4,4,0,33,0.04167
12,7,35,12,15,1,87,0.22955
4,3,15,8,10,0,41,0.0506
1,0,2,1,0,1,10,0.0
4,3,15,8,10,0,41,0.0506
1,0,2,1,0,1,10,0.0
1,0,7,1,0,1,18,0.0
1,0,4,1,0,0,17,0.0
1,0,5,1,0,1,13,0.0
1,0,4,1,0,0,13,0.0
3,3,16,10,12,1,52,0.09028
54,73,259,93,134,0,614,0.03458
14,9,52,20,27,2,121,0.05497
12,7,39,18,26,0,83,0.02471
97,88,381,139,207,0,934,0.03141
